customer_id,customer_name,customer_segment,order_id,order_date,order_year,order_month,month_name,month-year,order_day,shipping_city,shipping_state,shipping_region,shipping_country,shipping_postal_code,shipping_date,shipping_year,shipping_month,shipping_day,shipping_mode,order_details_id,quantity,order_discount,order_profits,order_profit_ratio,order_sales,product_id,product_name,product_category,product_subcategory,product_manufacturer
583,Pamela Stobb,Consumer,CA-2018-156237,9/14/2018,2018,9,Sep,Sep-2018,14,Philadelphia,Pennsylvania,East,United States,19140,9/15/2018,2018,9,15,First Class,7797,8,0.2,5,0.04,128,1564,Tensor Track Tree Floor Lamp,Furniture,Furnishings,Tensor
583,Pamela Stobb,Consumer,CA-2018-156237,9/14/2018,2018,9,Sep,Sep-2018,14,Philadelphia,Pennsylvania,East,United States,19140,9/15/2018,2018,9,15,First Class,7798,2,0.7,-169,-0.7,241,987,Lexmark MarkNet N8150 Wireless Print Server,Technology,Machines,Lexmark
601,Pauline Webber,Corporate,CA-2018-156272,3/21/2018,2018,3,Mar,Mar-2018,21,Pompano Beach,Florida,South,United States,33068,3/27/2018,2018,3,27,Standard Class,7799,1,0.2,8,0.13,64,142,APC 7 Outlet Network SurgeArrest Surge Protector,Office Supplies,Appliances,Other
492,Marina Lichtenstein,Corporate,CA-2018-156363,10/22/2018,2018,10,Oct,Oct-2018,22,Philadelphia,Pennsylvania,East,United States,19134,10/28/2018,2018,10,28,Standard Class,7800,4,0.2,11,0.35,32,8,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,Other
492,Marina Lichtenstein,Corporate,CA-2018-156363,10/22/2018,2018,10,Oct,Oct-2018,22,Philadelphia,Pennsylvania,East,United States,19134,10/28/2018,2018,10,28,Standard Class,7801,5,0.4,-7,-0.2,33,991,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",Technology,Phones,Other
676,Sara Luxemburg,Home Office,CA-2018-156391,9/26/2018,2018,9,Sep,Sep-2018,26,Salem,Oregon,West,United States,97301,9/28/2018,2018,9,28,First Class,7802,1,0.2,1,0.25,2,1305,Prang Drawing Pencil Set,Office Supplies,Art,Prang
143,Charles McCrossin,Consumer,CA-2018-156412,12/4/2018,2018,12,Dec,Dec-2018,4,Philadelphia,Pennsylvania,East,United States,19134,12/8/2018,2018,12,8,Standard Class,7803,3,0.7,-4,-0.83,5,1519,Storex Dura Pro Binders,Office Supplies,Binders,Storex
363,Jennifer Patt,Corporate,CA-2018-156622,11/23/2018,2018,11,Nov,Nov-2018,23,Dallas,Texas,Central,United States,75220,11/26/2018,2018,11,26,First Class,7804,2,0.8,-9,-1.5,6,124,Aluminum Screw Posts,Office Supplies,Binders,Other
363,Jennifer Patt,Corporate,CA-2018-156622,11/23/2018,2018,11,Nov,Nov-2018,23,Dallas,Texas,Central,United States,75220,11/26/2018,2018,11,26,First Class,7805,7,0.2,13,0.35,36,1824,Xerox 22,Office Supplies,Paper,Xerox
363,Jennifer Patt,Corporate,CA-2018-156622,11/23/2018,2018,11,Nov,Nov-2018,23,Dallas,Texas,Central,United States,75220,11/26/2018,2018,11,26,First Class,7806,2,0.2,29,0.38,78,1738,Xerox 1942,Office Supplies,Paper,Xerox
363,Jennifer Patt,Corporate,CA-2018-156622,11/23/2018,2018,11,Nov,Nov-2018,23,Dallas,Texas,Central,United States,75220,11/26/2018,2018,11,26,First Class,7807,1,0.3,-31,-0.24,128,979,"Lesro Round Back Collection Coffee Table, End Table",Furniture,Tables,Lesro
86,Beth Paige,Consumer,CA-2018-156664,12/18/2018,2018,12,Dec,Dec-2018,18,Columbus,Ohio,East,United States,43229,12/23/2018,2018,12,23,Standard Class,7808,3,0.2,2,0.36,5,910,Ideal Clamps,Office Supplies,Fasteners,Other
86,Beth Paige,Consumer,CA-2018-156664,12/18/2018,2018,12,Dec,Dec-2018,18,Columbus,Ohio,East,United States,43229,12/23/2018,2018,12,23,Standard Class,7809,3,0.7,-6,-0.83,7,664,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Office Supplies,Binders,Fellowes
86,Beth Paige,Consumer,CA-2018-156664,12/18/2018,2018,12,Dec,Dec-2018,18,Columbus,Ohio,East,United States,43229,12/23/2018,2018,12,23,Standard Class,7810,5,0.2,30,0.33,91,1841,"Xerox Color Copier Paper, 11"" x 17"", Ream",Office Supplies,Paper,Xerox
86,Beth Paige,Consumer,CA-2018-156664,12/18/2018,2018,12,Dec,Dec-2018,18,Columbus,Ohio,East,United States,43229,12/23/2018,2018,12,23,Standard Class,7811,2,0.2,13,0.1,130,949,Kensington 4 Outlet MasterPiece Compact Power Control Center,Office Supplies,Appliances,Kensington
371,Jill Matthias,Consumer,CA-2018-156720,12/30/2018,2018,12,Dec,Dec-2018,30,Loveland,Colorado,West,United States,80538,1/3/2019,2019,1,3,Standard Class,7812,3,0.2,-1,-0.2,3,276,Bagged Rubber Bands,Office Supplies,Fasteners,Other
297,Gary Zandusky,Consumer,CA-2018-156769,5/6/2018,2018,5,May,May-2018,6,Arlington,Virginia,South,United States,22204,5/9/2018,2018,5,9,First Class,7813,6,0,18,0.33,55,523,Dixon Ticonderoga Core-Lock Colored Pencils,Office Supplies,Art,Dixon
366,Jeremy Lonsdale,Consumer,CA-2018-156776,8/7/2018,2018,8,Aug,Aug-2018,7,Westminster,California,West,United States,92683,8/11/2018,2018,8,11,Standard Class,7814,3,0.2,4,0.35,12,410,Cardinal Holdit Business Card Pockets,Office Supplies,Binders,Cardinal
366,Jeremy Lonsdale,Consumer,CA-2018-156776,8/7/2018,2018,8,Aug,Aug-2018,7,Westminster,California,West,United States,92683,8/11/2018,2018,8,11,Standard Class,7815,2,0,12,0.47,25,1671,Xerox 1881,Office Supplies,Paper,Xerox
366,Jeremy Lonsdale,Consumer,CA-2018-156776,8/7/2018,2018,8,Aug,Aug-2018,7,Westminster,California,West,United States,92683,8/11/2018,2018,8,11,Standard Class,7816,3,0.2,12,0.38,31,1070,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,Other
366,Jeremy Lonsdale,Consumer,CA-2018-156776,8/7/2018,2018,8,Aug,Aug-2018,7,Westminster,California,West,United States,92683,8/11/2018,2018,8,11,Standard Class,7817,1,0,16,0.3,52,873,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",Furniture,Furnishings,Howard Miller
366,Jeremy Lonsdale,Consumer,CA-2018-156776,8/7/2018,2018,8,Aug,Aug-2018,7,Westminster,California,West,United States,92683,8/11/2018,2018,8,11,Standard Class,7818,4,0,8,0.14,56,1472,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,Sony
366,Jeremy Lonsdale,Consumer,CA-2018-156776,8/7/2018,2018,8,Aug,Aug-2018,7,Westminster,California,West,United States,92683,8/11/2018,2018,8,11,Standard Class,7819,1,0.2,26,0.13,207,750,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,Furniture,Chairs,Global
366,Jeremy Lonsdale,Consumer,CA-2018-156776,8/7/2018,2018,8,Aug,Aug-2018,7,Westminster,California,West,United States,92683,8/11/2018,2018,8,11,Standard Class,7820,3,0.2,44,0.06,708,1298,Polycom VoiceStation 500 Conference phone,Technology,Phones,Polycom
366,Jeremy Lonsdale,Consumer,CA-2018-156776,8/7/2018,2018,8,Aug,Aug-2018,7,Westminster,California,West,United States,92683,8/11/2018,2018,8,11,Standard Class,7821,5,0,412,0.28,1473,18,3.6 Cubic Foot Counter Height Office Refrigerator,Office Supplies,Appliances,Other
400,Joy Daniels,Consumer,CA-2018-156818,7/11/2018,2018,7,Jul,Jul-2018,11,New York City,New York,East,United States,10009,7/13/2018,2018,7,13,Second Class,7822,6,0,17,0.13,133,1409,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,Technology,Accessories,SanDisk
233,Don Jones,Corporate,CA-2018-156895,5/8/2018,2018,5,May,May-2018,8,Philadelphia,Pennsylvania,East,United States,19140,5/12/2018,2018,5,12,Standard Class,7823,3,0.3,-24,-0.19,128,738,"Global Armless Task Chair, Royal Blue",Furniture,Chairs,Global
255,Ellis Ballard,Corporate,CA-2018-156951,10/1/2018,2018,10,Oct,Oct-2018,1,Seattle,Washington,West,United States,98105,10/8/2018,2018,10,8,Standard Class,7824,3,0,9,0.48,19,1827,Xerox 222,Office Supplies,Paper,Xerox
255,Ellis Ballard,Corporate,CA-2018-156951,10/1/2018,2018,10,Oct,Oct-2018,1,Seattle,Washington,West,United States,98105,10/8/2018,2018,10,8,Standard Class,7825,7,0.2,27,0.34,81,721,"GBC White Gloss Covers, Plain Front",Office Supplies,Binders,GBC
255,Ellis Ballard,Corporate,CA-2018-156951,10/1/2018,2018,10,Oct,Oct-2018,1,Seattle,Washington,West,United States,98105,10/8/2018,2018,10,8,Standard Class,7826,8,0,45,0.49,92,1266,Personal Creations Ink Jet Cards and Labels,Office Supplies,Paper,Other
255,Ellis Ballard,Corporate,CA-2018-156951,10/1/2018,2018,10,Oct,Oct-2018,1,Seattle,Washington,West,United States,98105,10/8/2018,2018,10,8,Standard Class,7827,3,0.2,0,0,451,836,Hon Every-Day Series Multi-Task Chairs,Furniture,Chairs,Hon
586,Patrick Bzostek,Home Office,CA-2018-156958,12/5/2018,2018,12,Dec,Dec-2018,5,Seattle,Washington,West,United States,98115,12/6/2018,2018,12,6,First Class,7828,2,0.2,3,0.33,9,640,Fellowes Black Plastic Comb Bindings,Office Supplies,Binders,Fellowes
586,Patrick Bzostek,Home Office,CA-2018-156958,12/5/2018,2018,12,Dec,Dec-2018,5,Seattle,Washington,West,United States,98115,12/6/2018,2018,12,6,First Class,7829,3,0.2,-7,-0.23,31,479,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,Technology,Phones,Other
586,Patrick Bzostek,Home Office,CA-2018-156958,12/5/2018,2018,12,Dec,Dec-2018,5,Seattle,Washington,West,United States,98115,12/6/2018,2018,12,6,First Class,7830,5,0.2,29,0.35,84,700,GBC Premium Transparent Covers with Diagonal Lined Pattern,Office Supplies,Binders,GBC
586,Patrick Bzostek,Home Office,CA-2018-156958,12/5/2018,2018,12,Dec,Dec-2018,5,Seattle,Washington,West,United States,98115,12/6/2018,2018,12,6,First Class,7831,6,0.2,60,0.35,173,719,GBC VeloBinder Manual Binding System,Office Supplies,Binders,GBC
586,Patrick Bzostek,Home Office,CA-2018-156958,12/5/2018,2018,12,Dec,Dec-2018,5,Seattle,Washington,West,United States,98115,12/6/2018,2018,12,6,First Class,7832,5,0,40,0.2,200,585,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,Eldon
226,Denny Blanton,Consumer,CA-2018-157091,6/26/2018,2018,6,Jun,Jun-2018,26,La Porte,Indiana,Central,United States,46350,7/1/2018,2018,7,1,Standard Class,7833,5,0,32,0.06,526,556,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,Furniture,Furnishings,Eldon
309,Greg Guthrie,Corporate,CA-2018-157112,4/23/2018,2018,4,Apr,Apr-2018,23,Columbus,Ohio,East,United States,43229,4/26/2018,2018,4,26,First Class,7834,1,0.2,2,0.35,5,1746,Xerox 195,Office Supplies,Paper,Xerox
309,Greg Guthrie,Corporate,CA-2018-157112,4/23/2018,2018,4,Apr,Apr-2018,23,Columbus,Ohio,East,United States,43229,4/26/2018,2018,4,26,First Class,7835,5,0.7,-8,-0.67,12,1845,XtraLife ClearVue Slant-D Ring Binders by Cardinal,Office Supplies,Binders,XtraLife
43,Anna Andreadi,Consumer,CA-2018-157196,11/5/2018,2018,11,Nov,Nov-2018,5,San Diego,California,West,United States,92105,11/9/2018,2018,11,9,Standard Class,7836,2,0,6,0.48,13,1796,Xerox 1996,Office Supplies,Paper,Xerox
186,Cynthia Voltz,Corporate,CA-2018-157252,1/20/2018,2018,1,Jan,Jan-2018,20,New York City,New York,East,United States,10024,1/23/2018,2018,1,23,Second Class,7837,3,0.1,2,0.01,208,748,Global Deluxe Steno Chair,Furniture,Chairs,Global
668,Sam Zeldin,Home Office,CA-2018-157273,1/30/2018,2018,1,Jan,Jan-2018,30,Seattle,Washington,West,United States,98105,2/2/2018,2018,2,2,First Class,7838,4,0.2,60,0.1,605,1099,Mitel 5320 IP Phone VoIP phone,Technology,Phones,Mitel
199,Darren Powers,Consumer,CA-2018-157350,8/26/2018,2018,8,Aug,Aug-2018,26,Chicago,Illinois,Central,United States,60610,9/1/2018,2018,9,1,Standard Class,7839,5,0.6,-44,-0.68,65,1450,"Seth Thomas 16"" Steel Case Clock",Furniture,Furnishings,Seth Thomas
71,Barry Weirich,Consumer,CA-2018-157413,6/1/2018,2018,6,Jun,Jun-2018,1,Philadelphia,Pennsylvania,East,United States,19120,6/6/2018,2018,6,6,Standard Class,7840,3,0.2,-77,-0.24,325,1560,"Tennsco Stur-D-Stor Boltless Shelving, 5 Shelves, 24"" Deep, Sand",Office Supplies,Storage,Tennsco
329,Henia Zydlo,Consumer,CA-2018-157420,11/21/2018,2018,11,Nov,Nov-2018,21,Houston,Texas,Central,United States,77095,11/21/2018,2018,11,21,Same Day,7841,3,0.2,-12,-0.23,55,1106,Motorola HK250 Universal Bluetooth Headset,Technology,Phones,Motorola
458,Lena Creighton,Consumer,CA-2018-157448,11/16/2018,2018,11,Nov,Nov-2018,16,Los Angeles,California,West,United States,90049,11/20/2018,2018,11,20,Standard Class,7842,3,0,4,0.36,12,576,Eldon Image Series Black Desk Accessories,Furniture,Furnishings,Eldon
458,Lena Creighton,Consumer,CA-2018-157448,11/16/2018,2018,11,Nov,Nov-2018,16,Los Angeles,California,West,United States,90049,11/20/2018,2018,11,20,Standard Class,7843,3,0,24,0.2,120,585,Eldon Radial Chair Mat for Low to Medium Pile Carpets,Furniture,Furnishings,Eldon
271,Erin Smith,Corporate,CA-2018-157469,12/2/2018,2018,12,Dec,Dec-2018,2,Lakewood,Ohio,East,United States,44107,12/7/2018,2018,12,7,Standard Class,7844,9,0.2,2,0.09,20,1360,Rogers Handheld Barrel Pencil Sharpener,Office Supplies,Art,Rogers
271,Erin Smith,Corporate,CA-2018-157469,12/2/2018,2018,12,Dec,Dec-2018,2,Lakewood,Ohio,East,United States,44107,12/7/2018,2018,12,7,Standard Class,7845,2,0.4,-25,-0.17,151,158,AT&T CL2909,Technology,Phones,AT&T
260,Emily Phan,Consumer,CA-2018-157483,11/11/2018,2018,11,Nov,Nov-2018,11,Detroit,Michigan,Central,United States,48227,11/18/2018,2018,11,18,Standard Class,7846,7,0,51,0.28,182,352,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,Boston
327,Helen Andreada,Consumer,CA-2018-157651,12/10/2018,2018,12,Dec,Dec-2018,10,Philadelphia,Pennsylvania,East,United States,19120,12/14/2018,2018,12,14,Standard Class,7847,1,0.2,3,0.24,14,1076,Memorex Froggy Flash Drive 8 GB,Technology,Accessories,Memorex
652,Ross Baird,Home Office,CA-2018-157672,10/5/2018,2018,10,Oct,Oct-2018,5,Denver,Colorado,West,United States,80219,10/7/2018,2018,10,7,First Class,7848,2,0.2,14,0.21,64,1023,Logitech MX Performance Wireless Mouse,Technology,Accessories,Logitech
422,Katherine Ducich,Consumer,CA-2018-157833,6/17/2018,2018,6,Jun,Jun-2018,17,San Francisco,California,West,United States,94122,6/20/2018,2018,6,20,First Class,7849,3,0.2,18,0.35,51,1581,Trimflex Flexible Post Binders,Office Supplies,Binders,Other
222,Denise Monton,Corporate,CA-2018-157854,4/8/2018,2018,4,Apr,Apr-2018,8,Roswell,Georgia,South,United States,30076,4/15/2018,2018,4,15,Standard Class,7850,6,0,16,0.28,56,568,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry",Furniture,Furnishings,Eldon
222,Denise Monton,Corporate,CA-2018-157854,4/8/2018,2018,4,Apr,Apr-2018,8,Roswell,Georgia,South,United States,30076,4/15/2018,2018,4,15,Standard Class,7851,3,0,1265,0.47,2691,687,GBC DocuBind TL300 Electric Binding System,Office Supplies,Binders,GBC
47,Anne McFarland,Consumer,CA-2018-157903,4/4/2018,2018,4,Apr,Apr-2018,4,Des Plaines,Illinois,Central,United States,60016,4/8/2018,2018,4,8,Standard Class,7852,4,0.2,48,0.13,384,439,Cisco SPA 502G IP Phone,Technology,Phones,Cisco
519,Meg O'Connel,Home Office,CA-2018-157931,9/17/2018,2018,9,Sep,Sep-2018,17,Roswell,Georgia,South,United States,30076,9/22/2018,2018,9,22,Second Class,7853,3,0,50,0.47,106,538,Easy-staple paper,Office Supplies,Paper,Easy-staple paper
519,Meg O'Connel,Home Office,CA-2018-157931,9/17/2018,2018,9,Sep,Sep-2018,17,Roswell,Georgia,South,United States,30076,9/22/2018,2018,9,22,Second Class,7854,4,0,188,0.26,724,751,Global Ergonomic Managers Chair,Furniture,Chairs,Global
710,Stephanie Ulpright,Home Office,CA-2018-157966,3/13/2018,2018,3,Mar,Mar-2018,13,Chicago,Illinois,Central,United States,60610,3/13/2018,2018,3,13,Same Day,7855,3,0.2,6,0.36,16,1793,Xerox 1993,Office Supplies,Paper,Xerox
710,Stephanie Ulpright,Home Office,CA-2018-157966,3/13/2018,2018,3,Mar,Mar-2018,13,Chicago,Illinois,Central,United States,60610,3/13/2018,2018,3,13,Same Day,7856,4,0.2,2,0.11,19,454,Col-Erase Pencils with Erasers,Office Supplies,Art,Other
710,Stephanie Ulpright,Home Office,CA-2018-157966,3/13/2018,2018,3,Mar,Mar-2018,13,Chicago,Illinois,Central,United States,60610,3/13/2018,2018,3,13,Same Day,7857,5,0.2,2,0.06,30,540,"Eberhard Faber 3 1/2"" Golf Pencils",Office Supplies,Art,Other
710,Stephanie Ulpright,Home Office,CA-2018-157966,3/13/2018,2018,3,Mar,Mar-2018,13,Chicago,Illinois,Central,United States,60610,3/13/2018,2018,3,13,Same Day,7858,1,0.2,-7,-0.21,34,1281,Plantronics MX500i Earset,Technology,Phones,Plantronics
710,Stephanie Ulpright,Home Office,CA-2018-157966,3/13/2018,2018,3,Mar,Mar-2018,13,Chicago,Illinois,Central,United States,60610,3/13/2018,2018,3,13,Same Day,7859,1,0.3,-3,-0.03,90,1380,SAFCO Folding Chair Trolley,Furniture,Chairs,SAFCO
710,Stephanie Ulpright,Home Office,CA-2018-157966,3/13/2018,2018,3,Mar,Mar-2018,13,Chicago,Illinois,Central,United States,60610,3/13/2018,2018,3,13,Same Day,7860,2,0.3,9,0.04,210,882,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,HP
710,Stephanie Ulpright,Home Office,CA-2018-157966,3/13/2018,2018,3,Mar,Mar-2018,13,Chicago,Illinois,Central,United States,60610,3/13/2018,2018,3,13,Same Day,7861,2,0.2,336,0.35,960,798,Hewlett Packard LaserJet 3310 Copier,Technology,Copiers,Hewlett-Packard
692,Shahid Hopkins,Consumer,CA-2018-157980,12/7/2018,2018,12,Dec,Dec-2018,7,Toledo,Ohio,East,United States,43615,12/9/2018,2018,12,9,First Class,7862,2,0.2,26,0.2,128,1012,Logitech G602 Wireless Gaming Mouse,Technology,Accessories,Logitech
41,Ann Chong,Corporate,CA-2018-157987,9/2/2018,2018,9,Sep,Sep-2018,2,New York City,New York,East,United States,10009,9/6/2018,2018,9,6,Standard Class,7863,3,0,2,0.45,5,321,BIC Brite Liner Grip Highlighters,Office Supplies,Art,BIC
41,Ann Chong,Corporate,CA-2018-157987,9/2/2018,2018,9,Sep,Sep-2018,2,New York City,New York,East,United States,10009,9/6/2018,2018,9,6,Standard Class,7864,2,0,3,0.3,12,490,DAX Cubicle Frames - 8x10,Furniture,Furnishings,DAX
41,Ann Chong,Corporate,CA-2018-157987,9/2/2018,2018,9,Sep,Sep-2018,2,New York City,New York,East,United States,10009,9/6/2018,2018,9,6,Standard Class,7865,1,0,4,0.29,13,638,Fellowes Basic Home/Office Series Surge Protectors,Office Supplies,Appliances,Fellowes
41,Ann Chong,Corporate,CA-2018-157987,9/2/2018,2018,9,Sep,Sep-2018,2,New York City,New York,East,United States,10009,9/6/2018,2018,9,6,Standard Class,7866,4,0,8,0.45,17,1759,Xerox 1962,Office Supplies,Paper,Xerox
41,Ann Chong,Corporate,CA-2018-157987,9/2/2018,2018,9,Sep,Sep-2018,2,New York City,New York,East,United States,10009,9/6/2018,2018,9,6,Standard Class,7867,6,0,9,0.48,19,229,Avery 518,Office Supplies,Labels,Avery
41,Ann Chong,Corporate,CA-2018-157987,9/2/2018,2018,9,Sep,Sep-2018,2,New York City,New York,East,United States,10009,9/6/2018,2018,9,6,Standard Class,7868,2,0,6,0.28,23,1139,Newell 324,Office Supplies,Art,Newell
41,Ann Chong,Corporate,CA-2018-157987,9/2/2018,2018,9,Sep,Sep-2018,2,New York City,New York,East,United States,10009,9/6/2018,2018,9,6,Standard Class,7869,8,0.2,9,0.34,26,69,"ACCOHIDE 3-Ring Binder, Blue, 1""",Office Supplies,Binders,ACCOHIDE
41,Ann Chong,Corporate,CA-2018-157987,9/2/2018,2018,9,Sep,Sep-2018,2,New York City,New York,East,United States,10009,9/6/2018,2018,9,6,Standard Class,7870,3,0,40,0.24,168,1471,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,Technology,Accessories,Sony
41,Ann Chong,Corporate,CA-2018-157987,9/2/2018,2018,9,Sep,Sep-2018,2,New York City,New York,East,United States,10009,9/6/2018,2018,9,6,Standard Class,7871,3,0,57,0.29,198,442,Cisco SPA508G,Technology,Phones,Cisco
41,Ann Chong,Corporate,CA-2018-157987,9/2/2018,2018,9,Sep,Sep-2018,2,New York City,New York,East,United States,10009,9/6/2018,2018,9,6,Standard Class,7872,2,0,38,0.16,238,1616,WD My Passport Ultra 2TB Portable External Hard Drive,Technology,Accessories,WD My Passport
41,Ann Chong,Corporate,CA-2018-157987,9/2/2018,2018,9,Sep,Sep-2018,2,New York City,New York,East,United States,10009,9/6/2018,2018,9,6,Standard Class,7873,1,0.4,-93,-0.37,255,377,Bush Advantage Collection Racetrack Conference Table,Furniture,Tables,Bush
41,Ann Chong,Corporate,CA-2018-157987,9/2/2018,2018,9,Sep,Sep-2018,2,New York City,New York,East,United States,10009,9/6/2018,2018,9,6,Standard Class,7874,5,0.1,214,0.17,1282,742,Global Commerce Series High-Back Swivel/Tilt Chairs,Furniture,Chairs,Global
236,Dorothy Badders,Corporate,CA-2018-158036,9/8/2018,2018,9,Sep,Sep-2018,8,Dublin,Ohio,East,United States,43017,9/14/2018,2018,9,14,Standard Class,7875,1,0.2,2,0.19,9,923,Imation Swivel Flash Drive USB flash drive - 8 GB,Technology,Accessories,Imation
88,Bill Donatelli,Consumer,CA-2018-158071,6/10/2018,2018,6,Jun,Jun-2018,10,Seattle,Washington,West,United States,98103,6/15/2018,2018,6,15,Standard Class,7876,4,0,5,0.47,12,223,Avery 512,Office Supplies,Labels,Avery
88,Bill Donatelli,Consumer,CA-2018-158071,6/10/2018,2018,6,Jun,Jun-2018,10,Seattle,Washington,West,United States,98103,6/15/2018,2018,6,15,Standard Class,7877,1,0,4,0.25,16,1267,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage,Other
88,Bill Donatelli,Consumer,CA-2018-158071,6/10/2018,2018,6,Jun,Jun-2018,10,Seattle,Washington,West,United States,98103,6/15/2018,2018,6,15,Standard Class,7878,3,0.2,8,0.09,89,1001,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,Logitech
132,Carol Triggs,Consumer,CA-2018-158106,6/4/2018,2018,6,Jun,Jun-2018,4,Apple Valley,Minnesota,Central,United States,55124,6/10/2018,2018,6,10,Standard Class,7879,3,0,3,0.29,9,1163,Newell 346,Office Supplies,Art,Newell
421,Katharine Harms,Corporate,CA-2018-158120,11/17/2018,2018,11,Nov,Nov-2018,17,Hillsboro,Oregon,West,United States,97123,11/21/2018,2018,11,21,Standard Class,7880,7,0.7,-3,-0.83,4,267,Avery Reinforcements for Hole-Punch Pages,Office Supplies,Binders,Avery
